backend,benchmark_name,completed_at,duration_ms,experiment_group,game,invalid_moves,invalid_players,metrics_context,model,moves,nash_distance,oracle_accuracy_pct,oracle_average_value_gap,oracle_blunders,oracle_perfect_moves,outcome,players,prompt_family,prompt_family_id,prompt_version,record_type,run_id,scores,seed,started_at,trial,trial_id,variant_name,winner
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [50, 51, 14, 22, 13], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [50, 51, 14, 22, 13], ""l1_distance"": 82, ""normalized_l1_distance"": 0.2733333333333333}, ""Random Bot"": {""equilibrium_allocation"": [50, 51, 14, 22, 13], ""l1_distance"": 240, ""normalized_l1_distance"": 0.8}}, ""points"": [43, 44, 12, 19, 11], ""scores"": [118, 11]}",mock-deterministic,"{""Hierarchical Team"": [30, 30, 30, 30, 30], ""Random Bot"": [0, 0, 0, 17, 133]}","{""Hierarchical Team"": {""equilibrium_allocation"": [50, 51, 14, 22, 13], ""l1_distance"": 82, ""normalized_l1_distance"": 0.2733333333333333}, ""Random Bot"": {""equilibrium_allocation"": [50, 51, 14, 22, 13], ""l1_distance"": 240, ""normalized_l1_distance"": 0.8}}",,,,,,"[""Hierarchical Team"", ""Random Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Hierarchical Team"": 118, ""Random Bot"": 11}",1302101818,2026-04-10T21:31:40Z,1,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::1::1302101818,discrete_blotto_harder_v1,Hierarchical Team
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [53, 43, 12, 15, 27], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [53, 43, 12, 15, 27], ""l1_distance"": 72, ""normalized_l1_distance"": 0.24}, ""High-Value Targeting Bot"": {""equilibrium_allocation"": [53, 43, 12, 15, 27], ""l1_distance"": 50, ""normalized_l1_distance"": 0.16666666666666666}}, ""points"": [54, 44, 12, 15, 28], ""scores"": [55, 98]}",mock-deterministic,"{""Hierarchical Team"": [30, 30, 30, 30, 30], ""High-Value Targeting Bot"": [73, 48, 4, 6, 19]}","{""Hierarchical Team"": {""equilibrium_allocation"": [53, 43, 12, 15, 27], ""l1_distance"": 72, ""normalized_l1_distance"": 0.24}, ""High-Value Targeting Bot"": {""equilibrium_allocation"": [53, 43, 12, 15, 27], ""l1_distance"": 50, ""normalized_l1_distance"": 0.16666666666666666}}",,,,,,"[""Hierarchical Team"", ""High-Value Targeting Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Hierarchical Team"": 55, ""High-Value Targeting Bot"": 98}",3462858640,2026-04-10T21:31:40Z,1,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::1::3462858640,discrete_blotto_harder_v1,High-Value Targeting Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [16, 12, 31, 57, 34], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [16, 12, 31, 57, 34], ""l1_distance"": 64, ""normalized_l1_distance"": 0.21333333333333335}, ""Nash-Approx Bot"": {""equilibrium_allocation"": [16, 12, 31, 57, 34], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}}, ""points"": [16, 12, 32, 59, 35], ""scores"": [28, 126]}",mock-deterministic,"{""Hierarchical Team"": [30, 30, 30, 30, 30], ""Nash-Approx Bot"": [16, 12, 31, 57, 34]}","{""Hierarchical Team"": {""equilibrium_allocation"": [16, 12, 31, 57, 34], ""l1_distance"": 64, ""normalized_l1_distance"": 0.21333333333333335}, ""Nash-Approx Bot"": {""equilibrium_allocation"": [16, 12, 31, 57, 34], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}}",,,,,,"[""Hierarchical Team"", ""Nash-Approx Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Hierarchical Team"": 28, ""Nash-Approx Bot"": 126}",501079141,2026-04-10T21:31:40Z,1,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::1::501079141,discrete_blotto_harder_v1,Nash-Approx Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [32, 38, 14, 42, 24], ""invalid_actions"": {}, ""nash_distance"": {""Single Agent"": {""equilibrium_allocation"": [32, 38, 14, 42, 24], ""l1_distance"": 44, ""normalized_l1_distance"": 0.14666666666666667}, ""Uniform Bot"": {""equilibrium_allocation"": [32, 38, 14, 42, 24], ""l1_distance"": 44, ""normalized_l1_distance"": 0.14666666666666667}}, ""points"": [43, 50, 19, 55, 32], ""scores"": [0, 0]}",mock-deterministic,"{""Single Agent"": [30, 30, 30, 30, 30], ""Uniform Bot"": [30, 30, 30, 30, 30]}","{""Single Agent"": {""equilibrium_allocation"": [32, 38, 14, 42, 24], ""l1_distance"": 44, ""normalized_l1_distance"": 0.14666666666666667}, ""Uniform Bot"": {""equilibrium_allocation"": [32, 38, 14, 42, 24], ""l1_distance"": 44, ""normalized_l1_distance"": 0.14666666666666667}}",,,,,,"[""Single Agent"", ""Uniform Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Single Agent"": 0, ""Uniform Bot"": 0}",749227807,2026-04-10T21:31:40Z,2,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::2::749227807,discrete_blotto_harder_v1,TIE
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [28, 39, 10, 35, 38], ""invalid_actions"": {}, ""nash_distance"": {""Random Bot"": {""equilibrium_allocation"": [28, 39, 10, 35, 38], ""l1_distance"": 164, ""normalized_l1_distance"": 0.5466666666666666}, ""Single Agent"": {""equilibrium_allocation"": [28, 39, 10, 35, 38], ""l1_distance"": 44, ""normalized_l1_distance"": 0.14666666666666667}}, ""points"": [37, 51, 13, 46, 49], ""scores"": [108, 88]}",mock-deterministic,"{""Random Bot"": [108, 41, 0, 0, 1], ""Single Agent"": [30, 30, 30, 30, 30]}","{""Random Bot"": {""equilibrium_allocation"": [28, 39, 10, 35, 38], ""l1_distance"": 164, ""normalized_l1_distance"": 0.5466666666666666}, ""Single Agent"": {""equilibrium_allocation"": [28, 39, 10, 35, 38], ""l1_distance"": 44, ""normalized_l1_distance"": 0.14666666666666667}}",,,,,,"[""Single Agent"", ""Random Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Random Bot"": 88, ""Single Agent"": 108}",2100178901,2026-04-10T21:31:40Z,2,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::2::2100178901,discrete_blotto_harder_v1,Single Agent
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [18, 22, 56, 31, 23], ""invalid_actions"": {}, ""nash_distance"": {""High-Value Targeting Bot"": {""equilibrium_allocation"": [18, 22, 56, 31, 23], ""l1_distance"": 62, ""normalized_l1_distance"": 0.20666666666666667}, ""Single Agent"": {""equilibrium_allocation"": [18, 22, 56, 31, 23], ""l1_distance"": 54, ""normalized_l1_distance"": 0.18}}, ""points"": [15, 19, 48, 26, 20], ""scores"": [80, 48]}",mock-deterministic,"{""High-Value Targeting Bot"": [8, 14, 87, 26, 15], ""Single Agent"": [30, 30, 30, 30, 30]}","{""High-Value Targeting Bot"": {""equilibrium_allocation"": [18, 22, 56, 31, 23], ""l1_distance"": 62, ""normalized_l1_distance"": 0.20666666666666667}, ""Single Agent"": {""equilibrium_allocation"": [18, 22, 56, 31, 23], ""l1_distance"": 54, ""normalized_l1_distance"": 0.18}}",,,,,,"[""Single Agent"", ""High-Value Targeting Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""High-Value Targeting Bot"": 48, ""Single Agent"": 80}",3641725192,2026-04-10T21:31:40Z,2,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::2::3641725192,discrete_blotto_harder_v1,Single Agent
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [31, 27, 28, 32, 32], ""invalid_actions"": {}, ""nash_distance"": {""Nash-Approx Bot"": {""equilibrium_allocation"": [31, 27, 28, 32, 32], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}, ""Single Agent"": {""equilibrium_allocation"": [31, 27, 28, 32, 32], ""l1_distance"": 10, ""normalized_l1_distance"": 0.03333333333333333}}, ""points"": [47, 41, 42, 48, 49], ""scores"": [83, 144]}",mock-deterministic,"{""Nash-Approx Bot"": [31, 27, 28, 32, 32], ""Single Agent"": [30, 30, 30, 30, 30]}","{""Nash-Approx Bot"": {""equilibrium_allocation"": [31, 27, 28, 32, 32], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}, ""Single Agent"": {""equilibrium_allocation"": [31, 27, 28, 32, 32], ""l1_distance"": 10, ""normalized_l1_distance"": 0.03333333333333333}}",,,,,,"[""Single Agent"", ""Nash-Approx Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Nash-Approx Bot"": 144, ""Single Agent"": 83}",859606274,2026-04-10T21:31:40Z,2,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::2::859606274,discrete_blotto_harder_v1,Nash-Approx Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [23, 19, 39, 39, 30], ""invalid_actions"": {}, ""nash_distance"": {""Parallel Team"": {""equilibrium_allocation"": [23, 19, 39, 39, 30], ""l1_distance"": 36, ""normalized_l1_distance"": 0.12}, ""Uniform Bot"": {""equilibrium_allocation"": [23, 19, 39, 39, 30], ""l1_distance"": 36, ""normalized_l1_distance"": 0.12}}, ""points"": [28, 23, 47, 48, 37], ""scores"": [0, 0]}",mock-deterministic,"{""Parallel Team"": [30, 30, 30, 30, 30], ""Uniform Bot"": [30, 30, 30, 30, 30]}","{""Parallel Team"": {""equilibrium_allocation"": [23, 19, 39, 39, 30], ""l1_distance"": 36, ""normalized_l1_distance"": 0.12}, ""Uniform Bot"": {""equilibrium_allocation"": [23, 19, 39, 39, 30], ""l1_distance"": 36, ""normalized_l1_distance"": 0.12}}",,,,,,"[""Parallel Team"", ""Uniform Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Parallel Team"": 0, ""Uniform Bot"": 0}",834364128,2026-04-10T21:31:40Z,2,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::2::834364128,discrete_blotto_harder_v1,TIE
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [21, 12, 42, 41, 34], ""invalid_actions"": {}, ""nash_distance"": {""Parallel Team"": {""equilibrium_allocation"": [21, 12, 42, 41, 34], ""l1_distance"": 54, ""normalized_l1_distance"": 0.18}, ""Random Bot"": {""equilibrium_allocation"": [21, 12, 42, 41, 34], ""l1_distance"": 144, ""normalized_l1_distance"": 0.48}}, ""points"": [29, 17, 58, 58, 48], ""scores"": [135, 75]}",mock-deterministic,"{""Parallel Team"": [30, 30, 30, 30, 30], ""Random Bot"": [0, 48, 78, 15, 9]}","{""Parallel Team"": {""equilibrium_allocation"": [21, 12, 42, 41, 34], ""l1_distance"": 54, ""normalized_l1_distance"": 0.18}, ""Random Bot"": {""equilibrium_allocation"": [21, 12, 42, 41, 34], ""l1_distance"": 144, ""normalized_l1_distance"": 0.48}}",,,,,,"[""Parallel Team"", ""Random Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Parallel Team"": 135, ""Random Bot"": 75}",821704711,2026-04-10T21:31:40Z,2,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::2::821704711,discrete_blotto_harder_v1,Parallel Team
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [27, 49, 37, 21, 16], ""invalid_actions"": {}, ""nash_distance"": {""High-Value Targeting Bot"": {""equilibrium_allocation"": [27, 49, 37, 21, 16], ""l1_distance"": 44, ""normalized_l1_distance"": 0.14666666666666667}, ""Parallel Team"": {""equilibrium_allocation"": [27, 49, 37, 21, 16], ""l1_distance"": 52, ""normalized_l1_distance"": 0.17333333333333334}}, ""points"": [24, 44, 33, 19, 15], ""scores"": [58, 77]}",mock-deterministic,"{""High-Value Targeting Bot"": [21, 69, 39, 13, 8], ""Parallel Team"": [30, 30, 30, 30, 30]}","{""High-Value Targeting Bot"": {""equilibrium_allocation"": [27, 49, 37, 21, 16], ""l1_distance"": 44, ""normalized_l1_distance"": 0.14666666666666667}, ""Parallel Team"": {""equilibrium_allocation"": [27, 49, 37, 21, 16], ""l1_distance"": 52, ""normalized_l1_distance"": 0.17333333333333334}}",,,,,,"[""Parallel Team"", ""High-Value Targeting Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""High-Value Targeting Bot"": 77, ""Parallel Team"": 58}",2566849325,2026-04-10T21:31:40Z,2,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::2::2566849325,discrete_blotto_harder_v1,High-Value Targeting Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [13, 47, 55, 19, 16], ""invalid_actions"": {}, ""nash_distance"": {""Nash-Approx Bot"": {""equilibrium_allocation"": [13, 47, 55, 19, 16], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}, ""Parallel Team"": {""equilibrium_allocation"": [13, 47, 55, 19, 16], ""l1_distance"": 84, ""normalized_l1_distance"": 0.28}}, ""points"": [12, 43, 50, 17, 15], ""scores"": [44, 93]}",mock-deterministic,"{""Nash-Approx Bot"": [13, 47, 55, 19, 16], ""Parallel Team"": [30, 30, 30, 30, 30]}","{""Nash-Approx Bot"": {""equilibrium_allocation"": [13, 47, 55, 19, 16], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}, ""Parallel Team"": {""equilibrium_allocation"": [13, 47, 55, 19, 16], ""l1_distance"": 84, ""normalized_l1_distance"": 0.28}}",,,,,,"[""Parallel Team"", ""Nash-Approx Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Nash-Approx Bot"": 93, ""Parallel Team"": 44}",227618516,2026-04-10T21:31:40Z,2,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::2::227618516,discrete_blotto_harder_v1,Nash-Approx Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [12, 42, 44, 29, 23], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [12, 42, 44, 29, 23], ""l1_distance"": 52, ""normalized_l1_distance"": 0.17333333333333334}, ""Uniform Bot"": {""equilibrium_allocation"": [12, 42, 44, 29, 23], ""l1_distance"": 52, ""normalized_l1_distance"": 0.17333333333333334}}, ""points"": [14, 48, 50, 33, 26], ""scores"": [0, 0]}",mock-deterministic,"{""Hierarchical Team"": [30, 30, 30, 30, 30], ""Uniform Bot"": [30, 30, 30, 30, 30]}","{""Hierarchical Team"": {""equilibrium_allocation"": [12, 42, 44, 29, 23], ""l1_distance"": 52, ""normalized_l1_distance"": 0.17333333333333334}, ""Uniform Bot"": {""equilibrium_allocation"": [12, 42, 44, 29, 23], ""l1_distance"": 52, ""normalized_l1_distance"": 0.17333333333333334}}",,,,,,"[""Hierarchical Team"", ""Uniform Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Hierarchical Team"": 0, ""Uniform Bot"": 0}",2901033620,2026-04-10T21:31:40Z,2,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::2::2901033620,discrete_blotto_harder_v1,TIE
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [13, 39, 38, 49, 11], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [13, 39, 38, 49, 11], ""l1_distance"": 72, ""normalized_l1_distance"": 0.24}, ""Random Bot"": {""equilibrium_allocation"": [13, 39, 38, 49, 11], ""l1_distance"": 164, ""normalized_l1_distance"": 0.5466666666666666}}, ""points"": [13, 39, 38, 50, 11], ""scores"": [112, 39]}",mock-deterministic,"{""Hierarchical Team"": [30, 30, 30, 30, 30], ""Random Bot"": [14, 116, 0, 5, 15]}","{""Hierarchical Team"": {""equilibrium_allocation"": [13, 39, 38, 49, 11], ""l1_distance"": 72, ""normalized_l1_distance"": 0.24}, ""Random Bot"": {""equilibrium_allocation"": [13, 39, 38, 49, 11], ""l1_distance"": 164, ""normalized_l1_distance"": 0.5466666666666666}}",,,,,,"[""Hierarchical Team"", ""Random Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Hierarchical Team"": 112, ""Random Bot"": 39}",36801928,2026-04-10T21:31:40Z,2,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::2::36801928,discrete_blotto_harder_v1,Hierarchical Team
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [29, 23, 22, 34, 42], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [29, 23, 22, 34, 42], ""l1_distance"": 32, ""normalized_l1_distance"": 0.10666666666666667}, ""High-Value Targeting Bot"": {""equilibrium_allocation"": [29, 23, 22, 34, 42], ""l1_distance"": 34, ""normalized_l1_distance"": 0.11333333333333333}}, ""points"": [41, 32, 30, 48, 59], ""scores"": [103, 107]}",mock-deterministic,"{""Hierarchical Team"": [30, 30, 30, 30, 30], ""High-Value Targeting Bot"": [27, 16, 14, 37, 56]}","{""Hierarchical Team"": {""equilibrium_allocation"": [29, 23, 22, 34, 42], ""l1_distance"": 32, ""normalized_l1_distance"": 0.10666666666666667}, ""High-Value Targeting Bot"": {""equilibrium_allocation"": [29, 23, 22, 34, 42], ""l1_distance"": 34, ""normalized_l1_distance"": 0.11333333333333333}}",,,,,,"[""Hierarchical Team"", ""High-Value Targeting Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Hierarchical Team"": 103, ""High-Value Targeting Bot"": 107}",2511366026,2026-04-10T21:31:40Z,2,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::2::2511366026,discrete_blotto_harder_v1,High-Value Targeting Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [43, 10, 26, 32, 39], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [43, 10, 26, 32, 39], ""l1_distance"": 48, ""normalized_l1_distance"": 0.16}, ""Nash-Approx Bot"": {""equilibrium_allocation"": [43, 10, 26, 32, 39], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}}, ""points"": [57, 13, 34, 43, 52], ""scores"": [47, 152]}",mock-deterministic,"{""Hierarchical Team"": [30, 30, 30, 30, 30], ""Nash-Approx Bot"": [43, 10, 26, 32, 39]}","{""Hierarchical Team"": {""equilibrium_allocation"": [43, 10, 26, 32, 39], ""l1_distance"": 48, ""normalized_l1_distance"": 0.16}, ""Nash-Approx Bot"": {""equilibrium_allocation"": [43, 10, 26, 32, 39], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}}",,,,,,"[""Hierarchical Team"", ""Nash-Approx Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Hierarchical Team"": 47, ""Nash-Approx Bot"": 152}",2553021305,2026-04-10T21:31:40Z,2,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::2::2553021305,discrete_blotto_harder_v1,Nash-Approx Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [35, 46, 14, 15, 40], ""invalid_actions"": {}, ""nash_distance"": {""Single Agent"": {""equilibrium_allocation"": [35, 46, 14, 15, 40], ""l1_distance"": 62, ""normalized_l1_distance"": 0.20666666666666667}, ""Uniform Bot"": {""equilibrium_allocation"": [35, 46, 14, 15, 40], ""l1_distance"": 62, ""normalized_l1_distance"": 0.20666666666666667}}, ""points"": [39, 51, 15, 16, 44], ""scores"": [0, 0]}",mock-deterministic,"{""Single Agent"": [30, 30, 30, 30, 30], ""Uniform Bot"": [30, 30, 30, 30, 30]}","{""Single Agent"": {""equilibrium_allocation"": [35, 46, 14, 15, 40], ""l1_distance"": 62, ""normalized_l1_distance"": 0.20666666666666667}, ""Uniform Bot"": {""equilibrium_allocation"": [35, 46, 14, 15, 40], ""l1_distance"": 62, ""normalized_l1_distance"": 0.20666666666666667}}",,,,,,"[""Single Agent"", ""Uniform Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Single Agent"": 0, ""Uniform Bot"": 0}",454620876,2026-04-10T21:31:40Z,3,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::3::454620876,discrete_blotto_harder_v1,TIE
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [38, 47, 16, 39, 10], ""invalid_actions"": {}, ""nash_distance"": {""Random Bot"": {""equilibrium_allocation"": [38, 47, 16, 39, 10], ""l1_distance"": 236, ""normalized_l1_distance"": 0.7866666666666666}, ""Single Agent"": {""equilibrium_allocation"": [38, 47, 16, 39, 10], ""l1_distance"": 68, ""normalized_l1_distance"": 0.22666666666666666}}, ""points"": [37, 46, 15, 38, 10], ""scores"": [121, 25]}",mock-deterministic,"{""Random Bot"": [3, 3, 36, 0, 108], ""Single Agent"": [30, 30, 30, 30, 30]}","{""Random Bot"": {""equilibrium_allocation"": [38, 47, 16, 39, 10], ""l1_distance"": 236, ""normalized_l1_distance"": 0.7866666666666666}, ""Single Agent"": {""equilibrium_allocation"": [38, 47, 16, 39, 10], ""l1_distance"": 68, ""normalized_l1_distance"": 0.22666666666666666}}",,,,,,"[""Single Agent"", ""Random Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Random Bot"": 25, ""Single Agent"": 121}",1540214455,2026-04-10T21:31:40Z,3,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::3::1540214455,discrete_blotto_harder_v1,Single Agent
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [43, 33, 41, 10, 23], ""invalid_actions"": {}, ""nash_distance"": {""High-Value Targeting Bot"": {""equilibrium_allocation"": [43, 33, 41, 10, 23], ""l1_distance"": 36, ""normalized_l1_distance"": 0.12}, ""Single Agent"": {""equilibrium_allocation"": [43, 33, 41, 10, 23], ""l1_distance"": 54, ""normalized_l1_distance"": 0.18}}, ""points"": [45, 34, 43, 10, 24], ""scores"": [34, 88]}",mock-deterministic,"{""High-Value Targeting Bot"": [53, 30, 49, 3, 15], ""Single Agent"": [30, 30, 30, 30, 30]}","{""High-Value Targeting Bot"": {""equilibrium_allocation"": [43, 33, 41, 10, 23], ""l1_distance"": 36, ""normalized_l1_distance"": 0.12}, ""Single Agent"": {""equilibrium_allocation"": [43, 33, 41, 10, 23], ""l1_distance"": 54, ""normalized_l1_distance"": 0.18}}",,,,,,"[""Single Agent"", ""High-Value Targeting Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""High-Value Targeting Bot"": 88, ""Single Agent"": 34}",1475696553,2026-04-10T21:31:40Z,3,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::3::1475696553,discrete_blotto_harder_v1,High-Value Targeting Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:31:40Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [28, 28, 30, 36, 28], ""invalid_actions"": {}, ""nash_distance"": {""Nash-Approx Bot"": {""equilibrium_allocation"": [28, 28, 30, 36, 28], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}, ""Single Agent"": {""equilibrium_allocation"": [28, 28, 30, 36, 28], ""l1_distance"": 12, ""normalized_l1_distance"": 0.04}}, ""points"": [29, 28, 31, 37, 28], ""scores"": [85, 37]}",mock-deterministic,"{""Nash-Approx Bot"": [28, 28, 30, 36, 28], ""Single Agent"": [30, 30, 30, 30, 30]}","{""Nash-Approx Bot"": {""equilibrium_allocation"": [28, 28, 30, 36, 28], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}, ""Single Agent"": {""equilibrium_allocation"": [28, 28, 30, 36, 28], ""l1_distance"": 12, ""normalized_l1_distance"": 0.04}}",,,,,,"[""Single Agent"", ""Nash-Approx Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173140_8bf1db5_dirty,"{""Nash-Approx Bot"": 37, ""Single Agent"": 85}",157212888,2026-04-10T21:31:40Z,3,run_20260410_173140_8bf1db5_dirty::blotto_vs_bots::blotto::3::157212888,discrete_blotto_harder_v1,Single Agent
