backend,benchmark_name,completed_at,duration_ms,experiment_group,game,invalid_moves,invalid_players,metrics_context,model,moves,nash_distance,oracle_accuracy_pct,oracle_average_value_gap,oracle_blunders,oracle_perfect_moves,outcome,players,prompt_family,prompt_family_id,prompt_version,record_type,run_id,scores,seed,started_at,trial,trial_id,variant_name,winner
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [45, 13, 42], ""invalid_actions"": {}, ""nash_distance"": {""Parallel Team (F16+F16+Q4)"": {""equilibrium_allocation"": [45, 13, 42], ""l1_distance"": 10, ""normalized_l1_distance"": 0.05}, ""Parallel Team (Q4+Q4+F16)"": {""equilibrium_allocation"": [45, 13, 42], ""l1_distance"": 14, ""normalized_l1_distance"": 0.07}}, ""points"": [38, 11, 36], ""scores"": [38, 11]}",qwen2_5_7b_quantization_subset,"{""Parallel Team (F16+F16+Q4)"": [50, 10, 40], ""Parallel Team (Q4+Q4+F16)"": [40, 20, 40]}","{""Parallel Team (F16+F16+Q4)"": {""equilibrium_allocation"": [45, 13, 42], ""l1_distance"": 10, ""normalized_l1_distance"": 0.05}, ""Parallel Team (Q4+Q4+F16)"": {""equilibrium_allocation"": [45, 13, 42], ""l1_distance"": 14, ""normalized_l1_distance"": 0.07}}",,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Parallel Team (Q4+Q4+F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,"{""Parallel Team (F16+F16+Q4)"": 38, ""Parallel Team (Q4+Q4+F16)"": 11}",2672478768,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::blotto::1::2672478768,discrete_blotto_v1,Parallel Team (F16+F16+Q4)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 23, ""valid_columns"": [0, 1, 2, 5, 6]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Parallel Team (Q4+Q4+F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,,255492386,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::connect4::1::255492386,gravity_grid_standard_v1,Parallel Team (F16+F16+Q4)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [22, 48, 30], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team (Q4->Q8->F16)"": {""equilibrium_allocation"": [22, 48, 30], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}, ""Parallel Team (F16+F16+Q4)"": {""equilibrium_allocation"": [22, 48, 30], ""l1_distance"": 26, ""normalized_l1_distance"": 0.13}}, ""points"": [21, 46, 29], ""scores"": [29, 67]}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->Q8->F16)"": [30, 40, 30], ""Parallel Team (F16+F16+Q4)"": [25, 35, 40]}","{""Hierarchical Team (Q4->Q8->F16)"": {""equilibrium_allocation"": [22, 48, 30], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}, ""Parallel Team (F16+F16+Q4)"": {""equilibrium_allocation"": [22, 48, 30], ""l1_distance"": 26, ""normalized_l1_distance"": 0.13}}",,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->Q8->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,"{""Hierarchical Team (Q4->Q8->F16)"": 67, ""Parallel Team (F16+F16+Q4)"": 29}",2731381236,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::blotto::1::2731381236,discrete_blotto_v1,Hierarchical Team (Q4->Q8->F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 20, ""valid_columns"": [0, 1, 2, 4, 5, 6]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->Q8->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,,3646194451,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::connect4::1::3646194451,gravity_grid_standard_v1,Hierarchical Team (Q4->Q8->F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [49, 37, 14], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team (Q4->F16->F16)"": {""equilibrium_allocation"": [49, 37, 14], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}, ""Parallel Team (F16+F16+Q4)"": {""equilibrium_allocation"": [49, 37, 14], ""l1_distance"": 4, ""normalized_l1_distance"": 0.02}}, ""points"": [50, 38, 14], ""scores"": [38, 64]}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->F16->F16)"": [52, 29, 19], ""Parallel Team (F16+F16+Q4)"": [50, 38, 12]}","{""Hierarchical Team (Q4->F16->F16)"": {""equilibrium_allocation"": [49, 37, 14], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}, ""Parallel Team (F16+F16+Q4)"": {""equilibrium_allocation"": [49, 37, 14], ""l1_distance"": 4, ""normalized_l1_distance"": 0.02}}",,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->F16->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,"{""Hierarchical Team (Q4->F16->F16)"": 64, ""Parallel Team (F16+F16+Q4)"": 38}",2063053310,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::blotto::1::2063053310,discrete_blotto_v1,Hierarchical Team (Q4->F16->F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 20, ""valid_columns"": [0, 1, 2, 3, 4, 5, 6]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->F16->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,,3017552838,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::connect4::1::3017552838,gravity_grid_standard_v1,Hierarchical Team (Q4->F16->F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [43, 43, 14], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team (Q4->Q4->F16)"": {""equilibrium_allocation"": [43, 43, 14], ""l1_distance"": 26, ""normalized_l1_distance"": 0.13}, ""Parallel Team (F16+F16+Q4)"": {""equilibrium_allocation"": [43, 43, 14], ""l1_distance"": 52, ""normalized_l1_distance"": 0.26}}, ""points"": [45, 45, 14], ""scores"": [14, 90]}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->Q4->F16)"": [49, 50, 1], ""Parallel Team (F16+F16+Q4)"": [30, 30, 40]}","{""Hierarchical Team (Q4->Q4->F16)"": {""equilibrium_allocation"": [43, 43, 14], ""l1_distance"": 26, ""normalized_l1_distance"": 0.13}, ""Parallel Team (F16+F16+Q4)"": {""equilibrium_allocation"": [43, 43, 14], ""l1_distance"": 52, ""normalized_l1_distance"": 0.26}}",,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->Q4->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,"{""Hierarchical Team (Q4->Q4->F16)"": 90, ""Parallel Team (F16+F16+Q4)"": 14}",2207855158,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::blotto::1::2207855158,discrete_blotto_v1,Hierarchical Team (Q4->Q4->F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 23, ""valid_columns"": [0, 1, 4, 5, 6]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->Q4->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,,1305200981,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::connect4::1::1305200981,gravity_grid_standard_v1,Parallel Team (F16+F16+Q4)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [24, 30, 46], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team (Q4->Q8->F16)"": {""equilibrium_allocation"": [24, 30, 46], ""l1_distance"": 20, ""normalized_l1_distance"": 0.1}, ""Parallel Team (Q4+Q4+F16)"": {""equilibrium_allocation"": [24, 30, 46], ""l1_distance"": 48, ""normalized_l1_distance"": 0.24}}, ""points"": [14, 18, 27], ""scores"": [27, 32]}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->Q8->F16)"": [34, 27, 39], ""Parallel Team (Q4+Q4+F16)"": [10, 20, 70]}","{""Hierarchical Team (Q4->Q8->F16)"": {""equilibrium_allocation"": [24, 30, 46], ""l1_distance"": 20, ""normalized_l1_distance"": 0.1}, ""Parallel Team (Q4+Q4+F16)"": {""equilibrium_allocation"": [24, 30, 46], ""l1_distance"": 48, ""normalized_l1_distance"": 0.24}}",,,,,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->Q8->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,"{""Hierarchical Team (Q4->Q8->F16)"": 32, ""Parallel Team (Q4+Q4+F16)"": 27}",12845695,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::blotto::1::12845695,discrete_blotto_v1,Hierarchical Team (Q4->Q8->F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 17, ""valid_columns"": [0, 1, 3, 4, 5, 6]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->Q8->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,,23609372,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::connect4::1::23609372,gravity_grid_standard_v1,Parallel Team (Q4+Q4+F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [35, 47, 18], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team (Q4->F16->F16)"": {""equilibrium_allocation"": [35, 47, 18], ""l1_distance"": 34, ""normalized_l1_distance"": 0.17}, ""Parallel Team (Q4+Q4+F16)"": {""equilibrium_allocation"": [35, 47, 18], ""l1_distance"": 12, ""normalized_l1_distance"": 0.06}}, ""points"": [32, 44, 17], ""scores"": [32, 61]}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->F16->F16)"": [20, 45, 35], ""Parallel Team (Q4+Q4+F16)"": [32, 44, 24]}","{""Hierarchical Team (Q4->F16->F16)"": {""equilibrium_allocation"": [35, 47, 18], ""l1_distance"": 34, ""normalized_l1_distance"": 0.17}, ""Parallel Team (Q4+Q4+F16)"": {""equilibrium_allocation"": [35, 47, 18], ""l1_distance"": 12, ""normalized_l1_distance"": 0.06}}",,,,,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->F16->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,"{""Hierarchical Team (Q4->F16->F16)"": 61, ""Parallel Team (Q4+Q4+F16)"": 32}",2344184928,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::blotto::1::2344184928,discrete_blotto_v1,Hierarchical Team (Q4->F16->F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 30, ""valid_columns"": [0, 1, 5]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->F16->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,,4197561423,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::connect4::1::4197561423,gravity_grid_standard_v1,Hierarchical Team (Q4->F16->F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [30, 24, 46], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team (Q4->Q4->F16)"": {""equilibrium_allocation"": [30, 24, 46], ""l1_distance"": 18, ""normalized_l1_distance"": 0.09}, ""Parallel Team (Q4+Q4+F16)"": {""equilibrium_allocation"": [30, 24, 46], ""l1_distance"": 18, ""normalized_l1_distance"": 0.09}}, ""points"": [27, 21, 41], ""scores"": [48, 41]}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->Q4->F16)"": [25, 20, 55], ""Parallel Team (Q4+Q4+F16)"": [34, 29, 37]}","{""Hierarchical Team (Q4->Q4->F16)"": {""equilibrium_allocation"": [30, 24, 46], ""l1_distance"": 18, ""normalized_l1_distance"": 0.09}, ""Parallel Team (Q4+Q4+F16)"": {""equilibrium_allocation"": [30, 24, 46], ""l1_distance"": 18, ""normalized_l1_distance"": 0.09}}",,,,,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->Q4->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,"{""Hierarchical Team (Q4->Q4->F16)"": 41, ""Parallel Team (Q4+Q4+F16)"": 48}",101751939,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::blotto::1::101751939,discrete_blotto_v1,Parallel Team (Q4+Q4+F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T20:19:50Z,0,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 13, ""valid_columns"": [0, 1, 2, 3, 4, 5, 6]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->Q4->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260411_002628_032b2a0_dirty,,1910778324,2026-04-11T20:19:50Z,1,run_20260411_002628_032b2a0_dirty::internal_ai_tournament::connect4::1::1910778324,gravity_grid_standard_v1,Parallel Team (Q4+Q4+F16)
